label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,thumb_tip_base_distance,thumb_tip_joint_distance
0.0,0.3891030848026275,0.7144036293029785,6.710125717290794e-07,0.4582520723342895,0.6945790648460388,-0.0375070013105869,0.5212234854698181,0.6527387499809265,-0.0606912225484848,0.5710842609405518,0.6207678914070129,-0.0817500576376915,0.612367570400238,0.600089430809021,-0.1035609319806099,0.4651776254177093,0.5168461203575134,-0.0491561256349086,0.4980022311210632,0.432465523481369,-0.0779003351926803,0.5162371397018433,0.3796950578689575,-0.0976569205522537,0.5297170877456665,0.3316569626331329,-0.1116996333003044,0.4242223501205444,0.497240662574768,-0.0498750060796737,0.4500833451747894,0.3966128826141357,-0.0768982023000717,0.4659716784954071,0.3327218294143677,-0.0951093882322311,0.475784420967102,0.2785521447658539,-0.1080974116921424,0.3825424313545227,0.5031267404556274,-0.0543151386082172,0.3699254989624023,0.4027378559112549,-0.0829048082232475,0.3607612550258636,0.3378572762012481,-0.1022087633609771,0.3554413914680481,0.2823338508605957,-0.1146438643336296,0.3424391150474548,0.5312649011611938,-0.061565026640892,0.3103953301906585,0.460461676120758,-0.0868332013487815,0.2913470268249511,0.4150036871433258,-0.0997018665075302,0.2784290313720703,0.371407151222229,-0.1080464050173759,0.11365301145972162,0.05106490587722163
0.0,0.4004086256027221,0.7059324383735657,5.88199100093334e-07,0.4632714688777923,0.6913589239120483,-0.0338348783552646,0.5207505226135254,0.655541718006134,-0.0542500913143157,0.5670167207717896,0.6293097734451294,-0.0728035494685173,0.603674054145813,0.6111575961112976,-0.0918008908629417,0.4731986224651336,0.5308501720428467,-0.0428303107619285,0.5026111006736755,0.4555382132530212,-0.066957950592041,0.5185244083404541,0.4088284075260162,-0.0832755118608474,0.5300657153129578,0.3664621710777282,-0.0950068980455398,0.4368278980255127,0.5114346742630005,-0.0427121222019195,0.4611605107784271,0.4246082305908203,-0.065587542951107,0.4761029779911041,0.3696061670780182,-0.0805141851305961,0.4852088987827301,0.3223169445991516,-0.0911091268062591,0.399510771036148,0.5149663090705872,-0.0460528917610645,0.3897084593772888,0.4258651435375213,-0.0705092027783393,0.382826566696167,0.3689471483230591,-0.0867336764931678,0.3785119354724884,0.3199831843376159,-0.0971719697117805,0.3643722534179687,0.5390247106552124,-0.0520449951291084,0.3367644548416137,0.4755103290081024,-0.0741464868187904,0.3202379941940307,0.4342534840106964,-0.085357092320919,0.3087325394153595,0.3950560688972473,-0.092541217803955,0.10127351531818714,0.045101669726402366
0.0,0.4132353067398071,0.691700279712677,4.915171984976041e-07,0.467486560344696,0.6806938648223877,-0.0215437728911638,0.51338130235672,0.6512442827224731,-0.0339743383228778,0.552203893661499,0.626868724822998,-0.0460512414574623,0.583148717880249,0.611863911151886,-0.0582385100424289,0.480313092470169,0.537132203578949,-0.0195774585008621,0.5048375725746155,0.474305659532547,-0.0338683612644672,0.5186036229133606,0.4373386800289154,-0.0443702675402164,0.5286367535591125,0.4056181907653808,-0.0520447194576263,0.4498462378978729,0.5205013751983643,-0.0206596199423074,0.4708732068538666,0.4479513466358185,-0.0342109538614749,0.4837186336517334,0.4022828936576843,-0.044489562511444,0.4914435446262359,0.3648684024810791,-0.0516401790082454,0.4178046286106109,0.5228502750396729,-0.0247896388173103,0.4096825122833252,0.4480456411838531,-0.0407924614846706,0.4052270948886871,0.4006651043891907,-0.0536495000123977,0.4027765095233917,0.3619292974472046,-0.0618518479168415,0.3872309327125549,0.5416610836982727,-0.0307005438953638,0.3645468354225158,0.4877326786518097,-0.0459459163248539,0.3515084981918335,0.4531201720237732,-0.0545029006898403,0.3437175452709198,0.4208269715309143,-0.0598245337605476,0.0837081594774735,0.03648638231993194
0.0,0.4246709644794464,0.7157022953033447,2.1829227137004642e-07,0.4664196670055389,0.7075486183166504,-0.0081735476851463,0.4954952597618103,0.6710990071296692,-0.0110108274966478,0.5137559175491333,0.6442756056785583,-0.0150450821965932,0.5308772921562195,0.6262611150741577,-0.0195368528366088,0.4929817318916321,0.5735969543457031,-0.0065836617723107,0.5108619332313538,0.5153604745864868,-0.0163070056587457,0.5218313336372375,0.4810262322425842,-0.0227106809616088,0.5305879712104797,0.4538103640079498,-0.0274873673915863,0.4745143949985504,0.563418984413147,-0.0121527556329965,0.4900020956993103,0.4947468042373657,-0.0224314667284488,0.5005366802215576,0.4527785181999206,-0.0300104655325412,0.5081508159637451,0.4193103909492492,-0.0344237834215164,0.4543987810611725,0.5708311796188354,-0.0196281466633081,0.4529650807380676,0.5050162076950073,-0.0324792265892028,0.4534984529018402,0.4632526636123657,-0.0428061634302139,0.4547951817512512,0.4281778335571289,-0.0490624047815799,0.4331077337265014,0.5939172506332397,-0.0278400741517543,0.4223783910274505,0.5513022541999817,-0.0411848649382591,0.4161748588085174,0.5225692987442017,-0.0487457998096942,0.4122272133827209,0.4964222311973572,-0.053239855915308,0.05774961375142155,0.02525548145759095
0.0,0.4067974984645843,0.7109985947608948,6.556732614626526e-07,0.4553558528423309,0.7173709869384766,-0.0430196747183799,0.4960562288761139,0.7033143639564514,-0.0669856071472168,0.5344369411468506,0.6939007043838501,-0.0856997892260551,0.5686296820640564,0.6947780847549438,-0.1036427095532417,0.4776339828968048,0.5651289224624634,-0.0431627929210662,0.5069690346717834,0.5074852705001831,-0.0604831092059612,0.525421142578125,0.4699311256408691,-0.0722014531493187,0.5407430529594421,0.4425033032894134,-0.0802708119153976,0.4543785154819488,0.5434591770172119,-0.0325905792415142,0.4823015332221985,0.4774201512336731,-0.0466431900858879,0.501295268535614,0.4354792237281799,-0.0552760064601898,0.5166911482810974,0.402809739112854,-0.0611056014895439,0.4285752475261688,0.5400938391685486,-0.0263096746057271,0.4359625577926636,0.4677325785160064,-0.0416119657456874,0.4411965906620025,0.4186494052410126,-0.0546476319432258,0.4474231600761413,0.378857672214508,-0.0631631687283515,0.4009409248828888,0.5519595146179199,-0.0235900711268186,0.3922319710254669,0.4986474215984344,-0.0382473394274711,0.3894667625427246,0.4617176055908203,-0.0484394058585166,0.3910641968250274,0.4298334121704101,-0.0552885644137859,0.08175278176939528,0.03862462579254985
0.0,0.3165883421897888,0.664785623550415,8.889235232345527e-07,0.3532915413379669,0.7040306329727173,-0.1001187041401863,0.3733868896961212,0.7073332071304321,-0.1666854172945022,0.3963763117790222,0.7176309823989868,-0.2142328172922134,0.4190562963485718,0.7357513904571533,-0.2620968520641327,0.3442115783691406,0.5687313675880432,-0.1699195653200149,0.3573359251022339,0.5059298276901245,-0.2219684273004531,0.3669187128543854,0.455766499042511,-0.25431889295578,0.3765740394592285,0.4081740081310272,-0.276266872882843,0.3298350870609283,0.5271086096763611,-0.1345944553613662,0.3406167030334472,0.4320544898509979,-0.1886472254991531,0.3531995117664337,0.3631232976913452,-0.2219503372907638,0.3656559288501739,0.3041776120662689,-0.2462235689163208,0.3236768841743469,0.5048648715019226,-0.0993706136941909,0.3377551138401031,0.417789101600647,-0.1395515203475952,0.3511284291744232,0.3546220958232879,-0.1681590974330902,0.3658589720726013,0.3077670633792877,-0.1879564672708511,0.3225127160549164,0.4968011081218719,-0.0698213502764701,0.3242875039577484,0.433120846748352,-0.0954285711050033,0.3260851502418518,0.3886787593364715,-0.1149489060044288,0.3308379054069519,0.3508957922458648,-0.1309916228055954,0.10952912732409349,0.05597943115928358
0.0,0.3844409883022308,0.66469806432724,3.566865700577182e-07,0.435015320777893,0.6874420046806335,-0.0396725796163082,0.4848795533180237,0.691064178943634,-0.067830204963684,0.5343210697174072,0.6999697685241699,-0.09232047945261,0.575290322303772,0.7018516659736633,-0.1196067258715629,0.4524142742156982,0.6118329763412476,-0.0804865360260009,0.4853217005729675,0.563187301158905,-0.1120360270142555,0.5063849091529846,0.5303676128387451,-0.1301814615726471,0.5245108008384705,0.4970602989196777,-0.1435227841138839,0.4199040532112121,0.577875554561615,-0.0784701034426689,0.4382427632808685,0.508594810962677,-0.1090878024697303,0.4520665407180786,0.4637618660926819,-0.1258363425731659,0.4622617065906524,0.4186335206031799,-0.1402117162942886,0.3879950046539306,0.5634505748748779,-0.0774672105908393,0.3808749616146087,0.4901860058307647,-0.1067746430635452,0.3761507868766784,0.4384230077266693,-0.1221573054790496,0.3736911714076996,0.3906626105308532,-0.1342301219701767,0.3604548275470733,0.5678113698959351,-0.0790241882205009,0.3390655219554901,0.5081031918525696,-0.1044441908597946,0.3247546851634979,0.470983624458313,-0.1161006167531013,0.3135853409767151,0.4357420206069946,-0.1257352083921432,0.10474390264994625,0.04926013031988024
0.0,0.3313730955123901,0.5215710401535034,2.815469315464725e-07,0.3893007934093475,0.5537323951721191,0.0065850033424794,0.4392154812812805,0.5898376107215881,0.0022833694238215,0.4855973720550537,0.6036297678947449,-0.0044690719805657,0.5199334025382996,0.5955773591995239,-0.0130274249240756,0.3963437080383301,0.6768491864204407,-0.0092898244038224,0.4153316617012024,0.74648517370224,-0.016859782859683,0.4248121380805969,0.7863593101501465,-0.0217290017753839,0.4330679774284363,0.8239355683326721,-0.0257224962115287,0.3606626093387604,0.6958458423614502,-0.0192592274397611,0.3715041875839233,0.7819544076919556,-0.0275610629469156,0.3760968446731567,0.8345586061477661,-0.0341964960098266,0.3774994909763336,0.8781066536903381,-0.0400958061218261,0.3233960270881653,0.695620059967041,-0.0276779253035783,0.3029598295688629,0.7728482484817505,-0.0376783609390258,0.2865044176578522,0.8203951120376587,-0.047341264784336,0.2740294635295868,0.8591400980949402,-0.0538017377257347,0.2925232648849487,0.6781066060066223,-0.0342368297278881,0.2634027600288391,0.7379997968673706,-0.0402329042553901,0.2450488656759262,0.769702136516571,-0.0416527055203914,0.227027952671051,0.7975211143493652,-0.0427881702780723,0.08235744015089282,0.03629117909695058
0.0,0.3335971534252167,0.5192497968673706,3.2496271273885213e-07,0.3900814354419708,0.5558093786239624,0.0086136069148778,0.4350249767303467,0.5969774127006531,0.0049125710502266,0.4749905467033386,0.6237900853157043,-0.0005175514379516,0.5023391842842102,0.622722864151001,-0.00761479139328,0.3853067457675934,0.6919357776641846,-0.0157294776290655,0.4023224711418152,0.778917133808136,-0.0230368338525295,0.4114395380020141,0.8271671533584595,-0.0257030725479125,0.4159688353538513,0.8696101307868958,-0.0281369443982839,0.3520358204841614,0.705175518989563,-0.0257126316428184,0.3599186837673187,0.8027223348617554,-0.0374958142638206,0.3636240363121032,0.8643181920051575,-0.0450049564242363,0.3622870445251465,0.9111009240150452,-0.0510590896010398,0.3184906244277954,0.6987931132316589,-0.0330462902784347,0.2949341833591461,0.7855059504508972,-0.0441794134676456,0.2769055068492889,0.8414605855941772,-0.0549538768827915,0.2615717947483063,0.8861300945281982,-0.0623393356800079,0.2914508879184723,0.6774234771728516,-0.0380074456334114,0.2574225664138794,0.7427049875259399,-0.0461739301681518,0.2355381250381469,0.7774949669837952,-0.0499661564826965,0.215397372841835,0.8092848062515259,-0.0525590106844902,0.07315029472789442,0.028274683968662888
0.0,0.3199524283409118,0.5343846678733826,3.043934384550085e-07,0.3816967010498047,0.5229083299636841,0.0040367348119616,0.4359237551689148,0.5240097045898438,-0.0001753555698087,0.4776728749275207,0.5069502592086792,-0.0061629908159375,0.5019037127494812,0.4782407879829407,-0.0141269080340862,0.4376989305019378,0.6302512884140015,-0.0112854689359664,0.4929881393909454,0.679874837398529,-0.0169662758708,0.5244008302688599,0.7084054946899414,-0.0199031736701726,0.5492907166481018,0.733860194683075,-0.0225896313786506,0.415969043970108,0.6697843074798584,-0.0218485239893198,0.4689486622810364,0.7360908389091492,-0.0273475535213947,0.502292275428772,0.7793036699295044,-0.0330185778439044,0.5254060626029968,0.8141858577728271,-0.0383556112647056,0.3867648541927337,0.6933162808418274,-0.0314234755933284,0.4100227653980255,0.7737516164779663,-0.0393805392086505,0.4210826456546783,0.8258635997772217,-0.0490054711699485,0.4296370446681976,0.8663813471794128,-0.0561391785740852,0.356984406709671,0.7004859447479248,-0.0396463982760906,0.3630918264389038,0.7700093388557434,-0.0469826869666576,0.3633806705474853,0.8101460337638855,-0.0497302152216434,0.3624168038368225,0.8431030511856079,-0.0516542680561542,0.0815033394767753,0.03840301052096287
0.0,0.3268879652023315,0.6750640869140625,2.6216605419904226e-07,0.3579558432102203,0.5999525785446167,0.0055542411282658,0.3969062864780426,0.5454322099685669,0.0005954496446065,0.423540860414505,0.4904782772064209,-0.0056466269306838,0.4297994673252105,0.4449376165866852,-0.0134068233892321,0.4698312282562256,0.6039628386497498,-0.0151491379365324,0.5362299680709839,0.5823575258255005,-0.0219752583652734,0.5703797936439514,0.5698779821395874,-0.0251927450299263,0.5970133543014526,0.5602098703384399,-0.0277502816170454,0.4744678139686584,0.6507071256637573,-0.0250584986060857,0.5502394437789917,0.6378667950630188,-0.0310519728809595,0.592744767665863,0.6275408864021301,-0.0358476303517818,0.6237363815307617,0.6196579933166504,-0.0402317196130752,0.4635021388530731,0.6982616186141968,-0.0332909934222698,0.5313113331794739,0.7249264121055603,-0.041040152311325,0.5734174847602844,0.739618182182312,-0.0493997372686862,0.6048935651779175,0.7496254444122314,-0.0559654086828231,0.4428227245807647,0.7378445267677307,-0.0396288111805915,0.4883577823638916,0.7758386135101318,-0.0466412119567394,0.516381025314331,0.7972399592399597,-0.0489094071090221,0.5416514277458191,0.8152095079421997,-0.0504666529595851,0.10666390343198771,0.04661912246299735
0.0,0.3290817141532898,0.7291252613067627,2.2971873647748003e-07,0.3453060090541839,0.6506901979446411,0.0027855993248522,0.3737379312515259,0.5873360633850098,-0.0026190006174147,0.3933776319026947,0.5306789875030518,-0.0083068050444126,0.3963623642921448,0.4860995411872864,-0.015374831855297,0.4542841613292694,0.6214125156402588,-0.0214589964598417,0.5179570913314819,0.5793527364730835,-0.0298152100294828,0.5518011450767517,0.557471513748169,-0.0331041142344474,0.577818751335144,0.5408216714859009,-0.0354585126042366,0.4678420424461365,0.6674219965934753,-0.029870631173253,0.5399531126022339,0.6346594095230103,-0.0370720438659191,0.5793125033378601,0.6127365231513977,-0.0419361926615238,0.6077617406845093,0.5951167941093445,-0.0460615046322345,0.4674335420131683,0.718995988368988,-0.0366366617381572,0.5365734696388245,0.725340723991394,-0.0462883561849594,0.5796634554862976,0.7290775775909424,-0.0558969341218471,0.6115278005599976,0.7307242155075073,-0.0630080178380012,0.4557095468044281,0.7664562463760376,-0.0415830388665199,0.5049219727516174,0.795280933380127,-0.0515845604240894,0.5363229513168335,0.8118237853050232,-0.0562669746577739,0.5639734268188477,0.8245120048522949,-0.0590034462511539,0.10451511674235896,0.045234861161014085
